Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Mycolicibacterium smegmatis MC2 155
Staphylococcus aureus subsp. aureus str. Newman
Natrinema sp. J7-1
Streptococcus pyogenes MGAS315
Streptococcus pyogenes MGAS315
Streptococcus pyogenes MGAS315
Streptococcus pyogenes MGAS315
Streptococcus pyogenes MGAS315
Streptococcus pyogenes MGAS315
Staphylococcus aureus subsp. aureus N315
