virus_id	host_num	kingdom	phylum	class	order	family	genus	species
NC_007048.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_005356.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_014460.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007049.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054973.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048635.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_008798.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048713.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007058.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_009526.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_010808.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_017968.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054978.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028917.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029010.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_011614.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028669.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004615.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
AF424781.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054975.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048634.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KP209285.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054977.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_013195.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028775.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054974.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054976.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_008799.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004740.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_008617.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048657.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021801.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
JX274647.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007050.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_023499.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048681.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007063.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007057.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007064.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048636.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_025460.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054979.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054983.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028859.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028915.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054982.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_026016.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021332.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021863.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_024391.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019921.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_010147.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_003288.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007062.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021326.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007059.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007061.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054981.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007060.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054980.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_023500.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007065.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028969.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_041976.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029104.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029029.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_022980.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054654.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_054652.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049845.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055031.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055030.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055029.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028841.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028930.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055028.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048693.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048689.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048715.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048718.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028837.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_041909.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_041867.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028851.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048692.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048688.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048717.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028758.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028788.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KP296794.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029084.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028854.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021865.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048716.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048691.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048690.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048714.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_030950.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_030949.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029022.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028991.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_030951.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_030947.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029004.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029006.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_016652.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_047854.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019488.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029003.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_006949.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_014900.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_011802.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004348.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055026.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_025115.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_009382.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028821.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_001317.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_047833.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021774.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_013059.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_042346.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_011976.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_005841.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028696.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029015.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028701.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004821.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004820.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028783.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_031125.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028911.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028835.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028888.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019721.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_022914.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_010393.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_011357.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049944.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049953.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019767.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019445.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_024356.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029026.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MN854830.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_027335.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MK721192.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_003313.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
AF125163.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_022747.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_005856.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_001978.3	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_042128.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019541.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_041866.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021857.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_003444.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_027339.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_022749.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_053174.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048185.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_053173.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055798.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055857.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055799.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_031052.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055920.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055861.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055843.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055810.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055796.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055805.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055795.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_030913.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055765.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055751.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055752.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055797.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055816.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055785.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055804.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004813.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049941.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049955.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049947.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KF030445.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049341.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_026014.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049391.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049344.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049457.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_001895.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
AF063097.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049343.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_010179.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007924.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_005355.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_000896.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055037.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_031129.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028699.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019545.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019455.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_002670.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028883.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028959.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_024144.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_009231.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DQ466086.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_011398.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
EU719189.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048642.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019421.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_048643.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_007917.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019422.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029116.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
LN681534.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_028764.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029048.2	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019490.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019706.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019720.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021190.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_016158.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019924.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_020883.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019456.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049477.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049450.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_047817.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DQ394809.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049811.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_021861.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049809.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049810.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DQ394808.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049812.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_031064.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004066.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DQ394807.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_031013.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_005822.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_004302.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_031040.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049381.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049401.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049475.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049420.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049421.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049416.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049418.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049377.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049422.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049419.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049423.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049363.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049402.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_055050.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_010576.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_049375.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_027341.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_029119.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_019915.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_024365.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NC_001331.1	1	100.0	100.0	100.0	100.0	100.0	100.0	100.0
