host	virus	score	rank	species_tag	genus_tag
GCF_000009645.1	NC_055038.1	0.0126308705193855	4	1	1
GCF_000009645.1	NC_055042.1	0.012606	4	1	1
GCF_000009645.1	NC_007048.1	0.0119187646260413	4	1	1
GCF_000009645.1	NC_054973.1	0.0117727559480894	4	1	1
GCF_000009645.1	NC_055048.1	0.0110049751514887	4	1	1
GCF_000010325.1	AB746912.1	0.447810759170053	1	1	1
GCF_000012045.1	NC_007053.1	0.4942824870634645	2	1	1
GCF_000012045.1	NC_055039.1	0.4936892739647069	2	1	1
GCF_000012045.1	NC_055046.1	0.4914525859491778	2	1	1
GCF_000012045.1	NC_007052.1	0.4817041342317	2	1	1
GCF_000012045.1	NC_002661.2	0.4711510549112757	2	1	1
GCF_000012045.1	NC_019513.1	0.4679054245697226	2	1	1
GCF_000012045.1	NC_055038.1	0.4667974445257254	2	1	1
GCF_000012045.1	NC_055043.1	0.464341883953999	2	1	1
GCF_000012045.1	NC_004616.1	0.4528745730486991	2	1	1
GCF_000012045.1	AF424782.1	0.4528745730486991	2	1	1
GCF_000012045.1	NC_055044.1	0.4476758223437568	2	1	1
GCF_000012045.1	NC_055048.1	0.4441355355508087	2	1	1
GCF_000012045.1	NC_055041.1	0.439414925946838	2	1	1
GCF_000012045.1	NC_055049.1	0.4261846035816838	2	1	1
GCF_000012045.1	NC_055045.1	0.4252324624328178	2	1	1
GCF_000012045.1	NC_055042.1	0.4212793737088181	2	1	1
GCF_000012045.1	NC_021323.1	0.4199825945756165	2	1	1
GCF_000012045.1	NC_011344.1	0.4118085251996113	2	1	1
GCF_000012045.1	NC_011612.1	0.4002922002911079	2	1	1
GCF_000012045.1	NC_022758.1	0.3935970201758924	2	1	1
GCF_000012045.1	NC_028862.1	0.3886067427977025	2	1	1
GCF_000012045.1	NC_007054.1	0.3609957826562744	2	1	1
GCF_000012045.1	NC_055047.1	0.3408554862385321	2	1	1
GCF_000012045.1	NC_020199.1	0.3056271700668755	2	1	1
GCF_000012045.1	NC_055040.1	0.2641029871863896	2	1	1
GCF_000012045.1	NC_007045.1	0.136418746394924	2	1	1
GCF_000012045.1	NC_005356.1	0.1111676301908507	4	1	1
GCF_000012045.1	NC_013195.1	0.103417266014082	4	1	1
GCF_000012045.1	NC_004615.1	0.0904017635996697	3	1	1
GCF_000012045.1	AF424781.1	0.0904017635996697	3	1	1
GCF_000012045.1	NC_028915.1	0.0799148561117794	3	1	1
GCF_000012045.1	NC_007061.1	0.0739876286154852	3	1	1
GCF_000012045.1	NC_007059.1	0.0730927420327503	3	1	1
GCF_000012045.1	JX274647.1	0.0728099594424502	3	1	1
GCF_000012045.1	NC_021801.1	0.0726708274672509	3	1	1
GCF_000012045.1	NC_028669.1	0.0726100681205244	3	1	1
GCF_000012045.1	NC_054974.1	0.0670287798358733	3	1	1
GCF_000012045.1	NC_021332.1	0.0636905684673366	3	1	1
GCF_000012045.1	NC_054979.1	0.0620981776004453	3	1	1
GCF_000012045.1	NC_009526.1	0.0614520255790625	3	1	1
GCF_000012045.1	NC_007049.1	0.0614254187270697	3	1	1
GCF_000012045.1	NC_011614.1	0.0613206998071767	3	1	1
GCF_000012045.1	NC_007065.1	0.0602125345303867	3	1	1
GCF_000012045.1	NC_007057.1	0.0602020883054892	3	1	1
GCF_000012045.1	NC_010808.1	0.0582196844977673	3	1	1
GCF_000012045.1	NC_054981.1	0.0575338265353098	3	1	1
GCF_000012045.1	NC_010147.1	0.0564147952849271	3	1	1
GCF_000012045.1	NC_002321.1	0.0561685302287384	4	1	1
GCF_000012045.1	NC_012784.1	0.0561027780275105	4	1	1
GCF_000012045.1	NC_054982.1	0.0552142157801176	3	1	1
GCF_000012045.1	NC_019921.1	0.0547961569440192	4	1	1
GCF_000012045.1	NC_048636.1	0.0546981609195402	4	1	1
GCF_000012045.1	NC_025460.1	0.0542898507042253	4	1	1
GCF_000012045.1	NC_007058.1	0.0541334128142741	3	1	1
GCF_000012045.1	NC_007050.1	0.0538971831176749	3	1	1
GCF_000012045.1	KP209285.1	0.0533322274247491	3	1	1
GCF_000012045.1	NC_048681.1	0.0516983087930319	4	1	1
GCF_000012045.1	NC_023499.1	0.0488891595581037	4	1	1
GCF_000012045.1	NC_008689.1	0.0480486167153398	4	1	1
GCF_000012045.1	NC_054978.1	0.0475037027840122	3	1	1
GCF_000012045.1	NC_009761.3	0.0472536569426027	4	1	1
GCF_000012045.1	NC_017968.1	0.0454380413830904	3	1	1
GCF_000012045.1	NC_024391.1	0.0448279626141484	3	1	1
GCF_000012045.1	NC_007062.1	0.0412396545934276	3	1	1
GCF_000012045.1	NC_007047.1	0.0392566254416961	4	1	1
GCF_000012045.1	NC_007048.1	0.0384361625947767	3	1	1
GCF_000012045.1	NC_007064.1	0.0376524069666046	3	1	1
GCF_000012045.1	NC_054983.1	0.0370757651080454	3	1	1
GCF_000012045.1	NC_007063.1	0.0369556401656218	3	1	1
GCF_000012045.1	NC_048635.1	0.033458361105617	4	1	1
GCF_000012045.1	NC_054975.1	0.0326832846478416	3	1	1
GCF_000012045.1	NC_021863.1	0.0306917284066397	3	1	1
GCF_000012045.1	NC_014460.1	0.0304041216298201	4	1	1
GCF_000012045.1	NC_029010.1	0.0291100808040993	3	1	1
GCF_000012045.1	NC_004617.1	0.0270823027948129	4	1	1
GCF_000012045.1	NC_048658.1	0.0263969594010941	4	1	1
GCF_000012045.1	NC_028917.1	0.0262896143664591	3	1	1
GCF_000012045.1	NC_028859.1	0.023366295562137	4	1	1
GCF_000012045.1	NC_008799.1	0.0223469435331084	3	1	1
GCF_000012045.1	NC_048644.1	0.0223208278311552	4	1	1
GCF_000012045.1	NC_054973.1	0.0217920964762076	3	1	1
GCF_000012045.1	NC_009763.3	0.0216293765852977	4	1	1
GCF_000012045.1	NC_021773.2	0.0211247880712411	4	1	1
GCF_000012045.1	NC_048710.1	0.0207704431776388	4	1	1
GCF_000012045.1	NC_008798.1	0.0206360531607534	3	1	1
GCF_000012045.1	NC_048634.1	0.0198179942802669	4	1	1
GCF_000012045.1	NC_048711.1	0.0194872550018525	4	1	1
GCF_000012045.1	NC_023500.1	0.0193070589593773	3	1	1
GCF_000012045.1	NC_008617.1	0.018798882912326	4	1	1
GCF_000012045.1	NC_007060.1	0.0184292730657247	4	1	1
GCF_000012045.1	NC_048657.1	0.0184033109660814	4	1	1
GCF_000012045.1	NC_054980.1	0.0158255298416565	4	1	1
GCF_000012045.1	NC_048713.1	0.0152888957528957	4	1	1
GCF_000012045.1	NC_028775.1	0.0149821439509954	4	1	1
GCF_000012045.1	NC_054977.1	0.0146307391756148	5	1	1
GCF_000012045.1	NC_003288.1	0.014604969708224	3	1	1
GCF_000012045.1	NC_002486.1	0.0124137950302392	4	1	1
GCF_000013285.1	NC_017978.1	0.2043299925615162	1	1	1
GCF_000013285.1	NC_021325.1	0.1480566549043674	1	1	1
GCF_000013285.1	NC_008265.1	0.0454658048934159	1	1	1
GCF_000013425.1	NC_014460.1	0.9157519351081124	2	1	1
GCF_000013425.1	NC_007048.1	0.8403140737620519	2	1	1
GCF_000013425.1	NC_009763.3	0.835060921974263	1	1	1
GCF_000013425.1	NC_029010.1	0.7764477877414268	2	1	1
GCF_000013425.1	NC_004617.1	0.7624923926782453	1	1	1
GCF_000013425.1	NC_004615.1	0.7430235758187321	2	1	1
GCF_000013425.1	AF424781.1	0.7430235758187321	2	1	1
GCF_000013425.1	NC_009761.3	0.6961581019132411	1	1	1
GCF_000013425.1	NC_002321.1	0.6759540590806985	1	1	1
GCF_000013425.1	NC_002486.1	0.646436479971952	1	1	1
GCF_000013425.1	NC_055039.1	0.6429006584197925	1	1	1
GCF_000013425.1	NC_008798.1	0.6420110010401017	2	1	1
GCF_000013425.1	NC_012784.1	0.6373943338128204	1	1	1
GCF_000013425.1	NC_048644.1	0.635518043804927	1	1	1
GCF_000013425.1	NC_002661.2	0.6028707782590471	1	1	1
GCF_000013425.1	NC_055046.1	0.5963940717934989	1	1	1
GCF_000013425.1	NC_055038.1	0.5930119447584846	1	1	1
GCF_000013425.1	NC_055042.1	0.5864515576818528	1	1	1
GCF_000013425.1	NC_055045.1	0.576035555774926	1	1	1
GCF_000013425.1	NC_054973.1	0.5732655551550109	2	1	1
GCF_000013425.1	NC_019513.1	0.570997656085353	1	1	1
GCF_000013425.1	NC_007052.1	0.5698019984300386	1	1	1
GCF_000013425.1	NC_055043.1	0.569356898845627	1	1	1
GCF_000013425.1	NC_048658.1	0.5644478318456666	1	1	1
GCF_000013425.1	NC_007053.1	0.561571046525119	1	1	1
GCF_000013425.1	NC_055049.1	0.5528681808816116	1	1	1
GCF_000013425.1	NC_055048.1	0.552323545926152	1	1	1
GCF_000013425.1	NC_008689.1	0.5470218057382349	1	1	1
GCF_000013425.1	NC_021323.1	0.5448601694022647	1	1	1
GCF_000013425.1	NC_004616.1	0.5443073159884367	1	1	1
GCF_000013425.1	AF424782.1	0.5443073159884367	1	1	1
GCF_000013425.1	NC_055044.1	0.541578709478234	1	1	1
GCF_000013425.1	NC_011344.1	0.5121237748722064	1	1	1
GCF_000013425.1	NC_007054.1	0.5058615751390223	1	1	1
GCF_000013425.1	NC_011614.1	0.4942240631613601	2	1	1
GCF_000013425.1	NC_054978.1	0.4897724272957357	2	1	1
GCF_000013425.1	NC_055041.1	0.4592167811848506	1	1	1
GCF_000013425.1	NC_022758.1	0.4585651966980814	1	1	1
GCF_000013425.1	NC_028862.1	0.452258648862557	1	1	1
GCF_000013425.1	NC_011612.1	0.4412039145201129	1	1	1
GCF_000013425.1	NC_017968.1	0.4409176997213722	2	1	1
GCF_000013425.1	NC_055047.1	0.4206737300131061	1	1	1
GCF_000013425.1	NC_010808.1	0.4184998795724144	2	1	1
GCF_000013425.1	NC_020199.1	0.4104234453568103	1	1	1
GCF_000013425.1	NC_021773.2	0.402637891757559	1	1	1
GCF_000013425.1	NC_054975.1	0.3840685825566838	2	1	1
GCF_000013425.1	NC_054976.1	0.3811494780025463	2	1	1
GCF_000013425.1	NC_009526.1	0.3646432919934342	2	1	1
GCF_000013425.1	NC_055040.1	0.3544360055992246	1	1	1
GCF_000013425.1	NC_007049.1	0.3487097509286056	2	1	1
GCF_000013425.1	NC_054974.1	0.3336867151230949	2	1	1
GCF_000013425.1	NC_054977.1	0.3241279667474887	2	1	1
GCF_000013425.1	NC_048634.1	0.3162495328884652	3	1	1
GCF_000013425.1	NC_021801.1	0.298650837723183	2	1	1
GCF_000013425.1	JX274647.1	0.298650837723183	2	1	1
GCF_000013425.1	NC_007050.1	0.2908462299302215	2	1	1
GCF_000013425.1	NC_048681.1	0.2597251288365823	3	1	1
GCF_000013425.1	NC_048711.1	0.257559640144498	2	1	1
GCF_000013425.1	NC_005356.1	0.2521072909274	3	1	1
GCF_000013425.1	NC_013195.1	0.2470672687127401	3	1	1
GCF_000013425.1	NC_048713.1	0.2341401207441207	3	1	1
GCF_000013425.1	NC_008799.1	0.2304523229055959	2	1	1
GCF_000013425.1	NC_028917.1	0.2301500093009945	2	1	1
GCF_000013425.1	NC_008617.1	0.2266541914618369	3	1	1
GCF_000013425.1	NC_028775.1	0.2195136182653488	3	1	1
GCF_000013425.1	NC_048635.1	0.2170096469541139	3	1	1
GCF_000013425.1	NC_026016.1	0.2153505549967998	3	1	1
GCF_000013425.1	NC_048710.1	0.2045720149871276	3	1	1
GCF_000013425.1	NC_007057.1	0.2039121718377088	2	1	1
GCF_000013425.1	NC_028915.1	0.2034822244841306	2	1	1
GCF_000013425.1	NC_028669.1	0.1988002603924486	2	1	1
GCF_000013425.1	NC_007063.1	0.1977527607503874	2	1	1
GCF_000013425.1	KP209285.1	0.1916619645732689	2	1	1
GCF_000013425.1	NC_021863.1	0.1903753024477164	2	1	1
GCF_000013425.1	NC_048657.1	0.1899380696755216	3	1	1
GCF_000013425.1	NC_007058.1	0.1886290812188622	2	1	1
GCF_000013425.1	NC_054983.1	0.1875817067513124	2	1	1
GCF_000013425.1	NC_007061.1	0.1839100490631278	2	1	1
GCF_000013425.1	NC_054981.1	0.1832902474449866	2	1	1
GCF_000013425.1	NC_007064.1	0.1822925314039263	2	1	1
GCF_000013425.1	NC_048636.1	0.155712041530675	3	1	1
GCF_000013425.1	NC_025460.1	0.1545496840375587	3	1	1
GCF_000013425.1	NC_004740.1	0.1485714228029581	3	1	1
GCF_000013425.1	NC_007062.1	0.1478812784840489	2	1	1
GCF_000013425.1	NC_010147.1	0.1476480342238032	2	1	1
GCF_000013425.1	NC_023499.1	0.1407736353889898	3	1	1
GCF_000013425.1	NC_007060.1	0.1336462412295355	2	1	1
GCF_000013425.1	NC_021326.1	0.1251015207108439	2	1	1
GCF_000013425.1	NC_007059.1	0.1209794962193255	2	1	1
GCF_000013425.1	NC_054979.1	0.1138983761714762	2	1	1
GCF_000013425.1	NC_019921.1	0.1069880605732319	3	1	1
GCF_000013425.1	NC_054980.1	0.1043799060051019	2	1	1
GCF_000013425.1	NC_003288.1	0.1009053485295141	2	1	1
GCF_000013425.1	NC_028859.1	0.0916010578111518	2	1	1
GCF_000013425.1	NC_021332.1	0.0881084170854271	2	1	1
GCF_000013425.1	NC_007065.1	0.0804913535911602	2	1	1
GCF_000013425.1	NC_054982.1	0.0779558211404348	2	1	1
GCF_000013425.1	NC_023500.1	0.0714575224590656	2	1	1
GCF_000013425.1	NC_007047.1	0.0650916254416961	3	1	1
GCF_000013425.1	NC_024391.1	0.064811461338547	2	1	1
GCF_000014465.1	NC_027990.1	0.0190507560515235	1	1	1
GCF_000014625.1	NC_001331.1	0.2617483739284256	2	1	1
GCF_000015065.1	NC_004821.1	0.0214436954148471	10	0	1
GCF_000015065.1	NC_011167.1	0.0102120885432359	4	1	1
GCF_000015065.1	NC_029024.1	0.0095974294310238	4	0	1
GCF_000017765.1	NC_047818.1	0.5019487701252235	3	0	0
GCF_000017765.1	NC_049449.1	0.4095198730922816	8	0	0
GCF_000017765.1	NC_049342.1	0.3698581382883687	4	1	1
GCF_000017765.1	CP000711.1	0.3011162076255378	2	1	1
GCF_000017765.1	NC_027398.1	0.2814418460585411	2	0	0
GCF_000017765.1	NC_049452.1	0.2510774007801374	7	0	0
GCF_000017765.1	NC_019488.1	0.1993114107336518	9	0	0
GCF_000017765.1	NC_019708.1	0.1709636345258678	1	1	1
GCF_000017765.1	NC_002730.1	0.1188204031647387	2	1	1
GCF_000017765.1	NC_010463.1	0.1149589030362389	10	0	0
GCF_000017765.1	NC_002166.1	0.0888766177517116	3	1	1
GCF_000017765.1	NC_019769.1	0.0822431875577456	2	1	1
GCF_000017765.1	NC_049926.1	0.0792898401245397	2	1	1
GCF_000017765.1	NC_019768.1	0.0767689939230249	1	1	1
GCF_000017765.1	NC_019723.1	0.0750984170736886	13	1	1
GCF_000017765.1	NC_019715.1	0.0746896477841225	1	1	1
GCF_000017765.1	NC_019705.1	0.0738908640573802	3	1	1
GCF_000017765.1	NC_019501.1	0.0734507027190637	4	1	1
GCF_000017765.1	NC_005344.1	0.0720722011628204	4	0	0
GCF_000017765.1	AF547987.1	0.0720722011628204	4	0	0
GCF_000017765.1	NC_016160.1	0.0709492512479201	3	1	1
GCF_000017765.1	NC_049955.1	0.0639773942054433	15	1	1
GCF_000017765.1	NC_049947.1	0.0636709676037941	14	1	1
GCF_000017765.1	NC_042057.1	0.0622354245777519	13	1	1
GCF_000017765.1	NC_049953.1	0.0617230662375063	15	1	1
GCF_000017765.1	NC_019711.1	0.0590957494501776	14	1	1
GCF_000017765.1	NC_019706.1	0.0587738849929873	4	1	1
GCF_000017765.1	NC_019719.1	0.0583496992390676	3	1	1
GCF_000017765.1	NC_009514.1	0.0573698230577826	12	1	1
GCF_000017765.1	NC_019710.1	0.0556744952100221	6	1	1
GCF_000017765.1	NC_004913.3	0.0554636127351084	9	1	1
GCF_000017765.1	NC_049948.1	0.0551619155727566	15	1	1
GCF_000017765.1	NC_049951.1	0.0550027115251733	13	1	1
GCF_000017765.1	NC_000902.1	0.0544456906566899	9	1	1
GCF_000017765.1	KJ909655.1	0.0543105589086805	9	1	1
GCF_000017765.1	NC_019709.1	0.053841321240407	2	1	1
GCF_000017765.1	NC_004914.3	0.0529301617070136	9	1	1
GCF_000017765.1	NC_019720.1	0.0529181912964642	5	1	1
GCF_000017765.1	NC_008464.1	0.0502153305222616	9	1	1
GCF_000017765.1	NC_019714.1	0.0500353431045969	3	1	1
GCF_000017765.1	NC_004348.1	0.0494328058703508	5	0	0
GCF_000017765.1	NC_014900.1	0.0485254052603328	5	0	0
GCF_000017765.1	NC_001416.1	0.0475940950888623	14	1	1
GCF_000017765.1	NC_049952.1	0.0474347937985767	12	1	1
GCF_000017765.1	NC_011802.1	0.0472871354998688	5	0	0
GCF_000017765.1	NC_047875.1	0.0459681720214525	3	0	0
GCF_000017765.1	NC_019716.1	0.0455620939114805	13	1	1
GCF_000017765.1	NC_002167.1	0.0449096707943219	6	1	1
GCF_000017765.1	NC_049949.1	0.043190112884224	15	1	1
GCF_000017765.1	NC_049954.1	0.0427173844978999	15	1	1
GCF_000017765.1	NC_013059.1	0.0373753283709578	7	0	0
GCF_000017765.1	NC_019767.1	0.0373259618976466	6	1	1
GCF_000017765.1	NC_011976.1	0.0356019639204017	7	0	0
GCF_000017765.1	NC_049946.1	0.0343638093882199	16	1	1
GCF_000017765.1	NC_049942.1	0.0312185209273051	11	1	1
GCF_000017765.1	NC_049941.1	0.0274774459074855	13	1	1
GCF_000017765.1	NC_049944.1	0.0250671083001653	10	1	1
GCF_000017765.1	NC_022749.1	0.0250139906433925	13	0	0
GCF_000017765.1	NC_011357.1	0.0236319963956425	10	1	1
GCF_000017765.1	NC_011356.1	0.0232147668318274	10	1	1
GCF_000017765.1	NC_049943.1	0.0220724640162101	12	1	1
GCF_000017765.1	NC_049945.1	0.0218659015713322	13	1	1
GCF_000017765.1	NC_004813.1	0.0217705872604867	11	1	1
GCF_000017765.1	NC_031946.1	0.0206431511015503	8	0	0
GCF_000017765.1	NC_030919.1	0.0196819972653119	10	0	0
GCF_000017765.1	NC_027339.1	0.0185983839120581	18	0	0
GCF_000017765.1	NC_002371.2	0.017847845364778	10	0	0
GCF_000017765.1	BK000583.1	0.017847845364778	10	0	0
GCF_000017765.1	AF527608.1	0.017847845364778	10	0	0
GCF_000017765.1	NC_031019.1	0.0178115597120237	10	0	0
GCF_000017765.1	NC_028696.2	0.0159920037253858	12	0	0
GCF_000017765.1	NC_041935.1	0.0158284152907394	11	1	1
GCF_000017765.1	NC_042346.1	0.0128125502776064	11	0	0
GCF_000017765.1	NC_049923.1	0.0107019920318725	14	1	1
GCF_000017765.1	NC_049921.1	0.0105335644136337	13	1	1
GCF_000017765.1	NC_027984.1	0.0104323872600863	15	1	1
GCF_000017765.1	NC_005856.1	0.0104082689873417	9	1	1
GCF_000017765.1	NC_049920.1	0.0102142211029449	13	1	1
GCF_000017765.1	NC_000924.1	0.0097569125993189	13	1	1
GCF_000017765.1	NC_049925.1	0.0097354822994478	14	1	1
GCF_000017765.1	AP004402.1	0.0096346322350845	13	1	1
GCF_000017765.1	NC_049922.1	0.0095779949699149	15	1	1
GCF_000017765.1	NC_010237.1	0.0094914236138496	15	1	1
GCF_000017765.1	NC_049924.1	0.0092713220338983	14	1	1
GCF_000017765.1	NC_042128.1	0.008579701964326	10	1	1
GCF_000017765.1	NC_031129.1	0.0071778038571221	15	0	0
GCF_000017765.1	NC_025830.1	0.0053936837057004	2	1	1
GCF_000021705.1	NC_011551.1	0.6895615584317857	1	1	1
GCF_000021705.1	NC_000935.1	0.4412865096922572	1	0	0
GCF_000021865.1	NC_016165.1	0.9997720036657078	1	1	1
GCF_000025625.1	NC_054954.1	0.604337597243832	1	1	1
GCF_000025625.1	NC_004084.1	0.604068262162809	1	1	1
GCF_000025625.1	NC_052650.1	0.0298707148023143	1	0	0
GCF_000026185.1	NC_010463.1	0.2169105734128751	9	0	0
GCF_000026185.1	NC_047753.1	0.0747772348947533	13	0	0
GCF_000026185.1	NC_019488.1	0.0711515725298238	15	0	0
GCF_000026185.1	NC_001317.1	0.0276208189655172	6	0	0
GCF_000027065.2	NC_019934.1	0.1890101045832051	2	0	1
GCF_000027065.2	NC_019927.1	0.1060659091386444	1	0	1
GCF_000027065.2	JF314845.1	0.0631890479198628	2	0	1
GCF_000063585.1	NC_029022.1	0.0114706156306642	2	0	1
GCF_000063585.1	NC_030950.1	0.0114401216503615	2	0	1
GCF_000063585.1	NC_030949.1	0.0114401216503615	2	0	1
GCF_000160895.1	NC_004820.1	0.3033793657463963	2	1	1
GCF_000160915.1	NC_029024.1	0.0323705774710202	2	1	1
GCF_000160915.1	NC_011167.1	0.0317942060861705	3	0	1
GCF_000160915.1	NC_025424.1	0.0296875078864353	4	0	1
GCF_000160915.1	NC_028748.2	0.026962784721411	5	0	1
GCF_000160915.1	NC_004821.1	0.0233934123518403	9	1	1
GCF_000161615.1	NC_004820.1	0.2904425350598583	3	0	1
GCF_000161615.1	NC_004821.1	0.2022803368683718	2	0	1
GCF_000161615.1	NC_018277.1	0.1059171498691099	3	0	0
GCF_000161615.1	NC_025424.1	0.0850901182965299	2	1	1
GCF_000161615.1	NC_019502.1	0.0826124988175942	3	1	1
GCF_000161615.1	NC_028748.2	0.0760463497254993	2	1	1
GCF_000161615.1	NC_029008.1	0.0599764679650966	3	1	1
GCF_000161615.1	NC_023599.1	0.0442890188796038	4	1	1
GCF_000161615.1	NC_048641.1	0.0335437114499225	7	0	1
GCF_000161615.1	NC_031055.1	0.0331222406506293	7	0	1
GCF_000161615.1	NC_048633.1	0.0324382459280472	7	0	1
GCF_000161615.1	NC_018085.1	0.0316698723566393	4	1	1
GCF_000161615.1	NC_048762.1	0.0214535554131966	3	1	1
GCF_000175575.2	JX507079.1	0.505351818472786	1	1	1
GCF_000193455.1	NC_003309.1	0.3795943690630094	2	0	1
GCF_000193455.1	NC_005284.1	0.3541892692973663	3	1	1
GCF_000193455.1	NC_009235.2	0.3209723638903727	2	1	1
GCF_000196035.1	NC_003216.1	0.30360427290983	1	1	1
GCF_000196035.1	NC_009810.1	0.132788164767026	1	1	1
GCF_000196035.1	NC_028929.1	0.1114693245663534	1	1	1
GCF_000196035.1	NC_024384.1	0.0941400524832345	1	1	1
GCF_000196035.1	NC_028871.1	0.0326299979162325	1	1	1
GCF_000196035.1	NC_009815.1	0.0298394711992445	1	1	1
GCF_000196035.1	NC_021539.2	0.0243909444807315	1	1	1
GCF_000196035.1	NC_024387.1	0.0242642401809582	1	1	1
GCF_000196035.1	NC_003291.2	0.0227781554043277	1	1	1
GCF_000196035.1	NC_009812.1	0.0145449436147516	1	1	1
GCF_000211255.2	GQ478082.1	0.0565146900407807	1	1	1
GCF_000211255.2	NC_013643.1	0.0559118014888337	1	1	1
GCF_000211255.2	NC_013648.1	0.0558671922377198	1	1	1
GCF_000211255.2	GQ478083.1	0.0525284729216704	1	1	1
GCF_000211255.2	GQ478087.1	0.0512377405338299	1	1	1
GCF_000211255.2	GQ478085.1	0.0480651908977352	2	1	1
GCF_000211255.2	NC_013646.1	0.0468075224435042	1	1	1
GCF_000211255.2	NC_028671.2	0.018415418025208	1	1	1
GCF_000220485.1	NC_049454.1	0.2359948710068264	1	1	1
GCF_000220485.1	NC_049448.1	0.1652997348771505	2	1	1
GCF_000220485.1	NC_049452.1	0.1301480660640208	13	1	1
GCF_000220485.1	NC_049453.1	0.0951089310750652	3	1	1
GCF_000220485.1	NC_049449.1	0.0731056173075871	15	1	1
GCF_000220485.1	NC_049923.1	0.0255504112122936	10	0	0
GCF_000220485.1	NC_004813.1	0.0247979685827723	10	0	0
GCF_000220485.1	NC_049922.1	0.0228669306930693	10	0	0
GCF_000222975.1	NC_049341.1	0.0745910982881323	6	0	0
GCF_000222975.1	NC_049344.1	0.0620045584439773	6	0	0
GCF_000222975.1	NC_049342.1	0.0593257102018938	15	0	0
GCF_000231865.1	KC413987.1	0.970402831619754	1	1	1
GCF_000231865.1	KC348604.1	0.2925812161818336	1	1	1
GCF_000231865.1	KC348602.1	0.2646858893706171	1	1	1
GCF_000231865.1	KC348601.1	0.2590499269264836	1	1	1
GCF_000231865.1	KC348598.1	0.05454888053467	1	1	1
GCF_000231865.1	NC_008721.2	0.0335008742608068	1	1	1
GCF_000231865.1	KC348599.1	0.0309097271854436	1	1	1
GCF_000231865.1	KC348600.1	0.0141289047458418	1	1	1
GCF_000231905.1	KC348603.1	0.9104996698217038	1	1	1
GCF_000231925.1	KC413988.1	0.6450282485875706	1	1	1
GCF_000231925.1	NC_019418.1	0.1859063312054074	1	1	1
GCF_000238455.2	NC_004313.1	0.3814401140750703	5	1	1
GCF_000238455.2	NC_028699.1	0.3237465463917526	5	1	1
GCF_000238455.2	NC_019545.1	0.1517867553584626	10	1	1
GCF_000238455.2	NC_010393.1	0.1422733965968586	15	1	1
GCF_000238455.2	NC_031940.1	0.1277895754442649	7	1	1
GCF_000238455.2	NC_010391.1	0.0986022329892563	3	1	1
GCF_000238455.2	NC_010392.1	0.0799735225093316	15	1	1
GCF_000238455.2	NC_031129.1	0.0061676243414374	17	1	1
GCF_000240185.1	NC_049449.1	0.7266342103823642	2	1	1
GCF_000240185.1	NC_049452.1	0.5900004200978269	2	1	1
GCF_000240185.1	NC_049451.1	0.3264864954160686	1	1	1
GCF_000240185.1	NC_047818.1	0.2679855623136553	9	1	1
GCF_000240185.1	NC_049342.1	0.164083759156691	9	0	0
GCF_000240185.1	NC_049454.1	0.128157510564733	3	1	1
GCF_000240185.1	NC_049453.1	0.1249616768152279	2	1	1
GCF_000240185.1	NC_049448.1	0.0903792682003935	3	1	1
GCF_000240185.1	NC_010463.1	0.0467495788442703	16	0	0
GCF_000240185.1	NC_019488.1	0.0462662089281003	19	0	0
GCF_000240185.1	NC_049941.1	0.0437536004526283	12	0	0
GCF_000240185.1	NC_002166.1	0.0281805526244754	9	0	0
GCF_000240185.1	NC_049951.1	0.0273627129547999	17	0	0
GCF_000240185.1	NC_018843.1	0.0136265907704818	1	0	0
GCF_000240185.1	NC_031129.1	0.0122615882836289	8	0	0
GCF_000242855.2	NC_048631.1	0.05018900656188	1	0	1
GCF_000242855.2	NC_004167.1	0.0501800727272727	1	0	1
GCF_000258145.1	NC_000929.1	1.0892856189231146	1	1	1
GCF_000258145.1	NC_005056.1	1.0815570187247583	1	1	1
GCF_000258145.1	NC_013594.1	0.9701552195514972	1	1	1
GCF_000258145.1	NC_055846.1	0.8225975032158477	1	0	0
GCF_000258145.1	NC_041848.1	0.7747089743589743	1	1	1
GCF_000258145.1	KC618326.1	0.7747089743589743	1	1	1
GCF_000258145.1	NC_055844.1	0.7653967556351976	1	0	0
GCF_000258145.1	NC_028943.1	0.7544221541197796	1	1	1
GCF_000258145.1	NC_004745.1	0.716819494923197	1	0	0
GCF_000258145.1	NC_049385.1	0.703593777040393	1	1	1
GCF_000258145.1	NC_028896.1	0.6620210913542464	1	1	1
GCF_000258145.1	NC_022750.1	0.657272483644582	1	1	1
GCF_000258145.1	NC_049388.1	0.6484872597200624	1	1	1
GCF_000258145.1	NC_049387.1	0.6481563104801047	1	1	1
GCF_000258145.1	NC_049386.1	0.633304500642949	1	1	1
GCF_000258145.1	NC_049389.1	0.6319719143536366	1	1	1
GCF_000258145.1	NC_019723.1	0.6107829195158209	4	1	1
GCF_000258145.1	NC_019711.1	0.6082255049906954	4	1	1
GCF_000258145.1	NC_055845.1	0.5659713013359723	1	0	0
GCF_000258145.1	NC_049951.1	0.5624976068050227	6	1	1
GCF_000258145.1	NC_042057.1	0.5603446164239954	6	1	1
GCF_000258145.1	NC_049390.1	0.5577867510959572	1	1	1
GCF_000258145.1	NC_049953.1	0.5532836523801457	7	1	1
GCF_000258145.1	NC_049461.1	0.5530770371301125	1	1	1
